,model_number,num_zones,star_age,time_step,star_mass,log_abs_mdot,log_Teff,log_L,radius,log_g,log_center_T,log_center_Rho,center_mu,center_h1,center_he4,center_c12,center_n14,center_o16,center_fe56,surface_h1,surface_he4,surface_c12,surface_n14,surface_o16,dynamic_timescale,kh_timescale,nuc_timescale,log_LH,log_LHe,log_LZ,log_Lnuc,log_abs_Lgrav,pp,cno,tri_alfa,burn_c,burn_n,burn_o,mix_type_1,mix_qtop_1,mix_type_2,mix_qtop_2,mix_type_3,mix_qtop_3,mix_type_4,mix_qtop_4,mix_type_5,mix_qtop_5,burn_type_1,burn_qtop_1,burn_type_2,burn_qtop_2,burn_type_3,burn_qtop_3,burn_type_4,burn_qtop_4,burn_type_5,burn_qtop_5
434,434.0,1573.0,14168672,262475.3305881381,0.34999620445225105,-13.469961115818062,3.557144519425156,-1.193341991612468,0.6490808583370367,4.357355084473009,6.62082029947833,1.035098663439319,0.6207951388745238,0.6999999907926234,0.27997020236474884,0.0034416106108120033,0.0010081585468366071,0.009360446609139974,0.0,0.699999990792631,0.27997020236474884,0.003441610610812004,0.0010081585468366073,0.009360446609139976,8850.139307820855,69143187.73353574,54626745369.24996,-4.474590812893943,-81.4334988329198,-98.99999999999999,-4.474590812893943,-1.1935693176322841,-4.474590813026871,-13.988758565244526,-81.4334988329198,-61.27531994690889,-71.58587980316423,-82.6586479725475,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
435,435.0,1573.0,14430099,261427.83774321503,0.3499961957545728,-13.47794849312621,3.557281675091769,-1.1983694479551508,0.644927301672882,4.362931152689584,6.623517516954836,1.0433380324001862,0.6207882340196507,0.699999990036442,0.2799702023647488,0.003441610610812002,0.0010081585468366078,0.009360446609139973,0.0,0.69999999003645,0.27997020236474884,0.003441610610812002,0.001008158546836608,0.009360446609139974,8765.32559636459,70398737.75950022,55262785529.493,-4.448272200744178,-81.21207515493003,-98.99999999999999,-4.448272200744178,-1.1986137931063932,-4.448272200896047,-13.904587543181329,-81.21207515493003,-61.0918867470573,-71.37712578856812,-82.42908699090316,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
436,436.0,1573.0,14689617,259517.87660042336,0.3499961872744274,-13.485763978180904,3.557415020696842,-1.2032750867662187,0.640901446349304,4.368370163398317,6.62614819202026,1.0513753094593719,0.6207800702605476,0.6999999892401456,0.27997020236474884,0.0034416106108120016,0.0010081585468366089,0.009360446609139974,0.0,0.6999999892401542,0.2799702023647488,0.003441610610812002,0.0010081585468366089,0.009360446609139974,8683.379708472177,71645678.64081182,55890552151.87507,-4.422639314096783,-80.99652028337923,-98.99999999999999,-4.4226393140967835,-1.203537237545324,-4.422639314269677,-13.822643250737201,-80.99652028337923,-60.913333981561145,-71.1739209575201,-82.2056306080522,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
437,437.0,1573.0,15051131,361513.84119549236,0.3499961756670044,-13.493389117085023,3.5575954504185603,-1.2099514401311662,0.6354658486287159,4.375768221247012,6.629725938366476,1.0623079785942775,0.6207674615465453,0.699999988038333,0.2799702023647488,0.0034416106108119994,0.0010081585468366104,0.009360446609139973,0.0,0.6999999880383418,0.27997020236474873,0.0034416106108119985,0.0010081585468366102,0.00936044660913997,8573.146504791124,73377914.0060337,56756386703.64692,-4.387835826813697,-80.70400565878433,-19.691888454767074,-4.387835826813697,-1.2102398725904044,-4.387835827019848,-13.711435668043427,-80.70400565878433,-60.67106187885705,-70.89819147744333,-81.90242482215048,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
438,438.0,1573.0,15482215,431084.2707513536,0.3499961621525759,-13.503764492172753,3.557803053001296,-1.2177016348162435,0.6292191229554914,4.384348809493584,6.633874749356522,1.074988666392753,0.6207516596036577,0.6999999864659764,0.27997020236474884,0.0034416106108119977,0.0010081585468366132,0.009360446609139974,0.0,0.6999999864659865,0.27997020236474884,0.0034416106108119977,0.001008158546836613,0.009360446609139974,8447.044847821315,75440720.08114694,57778320946.90885,-4.347559736561114,-80.36572547146929,-98.99999999999999,-4.347559736561114,-1.21802380643959,-4.347559736813767,-13.582819537237112,-80.36572547146929,-60.39092772113039,-70.57935991882138,-81.55182550321705,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
439,439.0,1573.0,15826125,343909.4413229948,0.34999615166586906,-13.515804972596396,3.5579638043258193,-1.2237569844906808,0.6243853944673872,4.391047151453631,6.6371127665811525,1.0848881675494113,0.6207390936465627,0.699999985117614,0.2799702023647488,0.0034416106108119946,0.0010081585468366156,0.009360446609139973,0.0,0.6999999851176248,0.2799702023647488,0.003441610610811995,0.0010081585468366156,0.009360446609139974,8349.895499891372,77092179.90589167,58589562309.34249,-4.316186824055335,-80.10239536853037,-19.566949718158774,-4.316186824055334,-1.2241081647134713,-4.316186824351326,-13.482692930355475,-80.10239536853037,-60.17289287146677,-70.33119753797602,-81.278939203511,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
440,440.0,1573.0,16136972,310847.4690194845,0.34999614239035803,-13.525209486744615,3.5581054452038767,-1.2291294040458702,0.6201307172683931,4.3969861230114855,6.639983154762752,1.0936659886537565,0.6207282550732306,0.6999999838184119,0.27997020236474884,0.0034416106108119925,0.0010081585468366186,0.009360446609139974,0.0,0.6999999838184235,0.27997020236474884,0.003441610610811993,0.0010081585468366188,0.009360446609139974,8264.694575629263,78587272.16681162,59318841642.367226,-4.288420630513478,-79.86946391739835,-19.470039705150718,-4.288420630513478,-1.229508441904616,-4.288420630853953,-13.394119911283372,-79.86946391739835,-59.980051657584674,-70.11170381277216,-81.03757953122913,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
441,441.0,1573.0,16435412,298439.1782509401,0.3499961336545225,-13.533551386323948,3.5582382888137505,-1.2341973831251096,0.6161459061682761,4.402585465690315,6.6426889437255605,1.1019425824479787,0.6207187717386581,0.6999999824936999,0.27997020236474884,0.0034416106108119894,0.0010081585468366219,0.009360446609139973,0.0,0.6999999824937123,0.27997020236474884,0.003441610610811988,0.0010081585468366219,0.00936044660913997,8185.162370264124,80023924.94161588,60015113245.520256,-4.262285115758336,-79.6503196037014,-98.99999999999999,-4.262285115758336,-1.2346046698042126,-4.2622851161467405,-13.310785292702612,-79.6503196037014,-59.798645317028694,-69.90522008501996,-80.81052738654385,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
442,442.0,1573.0,16730490,295078.56021280657,0.3499961251721249,-13.54141903132265,3.558366608847967,-1.239123615444758,0.6122993678113374,4.408024967621404,6.645317109644286,1.1099837091219953,0.6207106515140867,0.6999999811051743,0.27997020236474884,0.003441610610811986,0.001008158546836626,0.009360446609139973,0.0,0.6999999811051874,0.27997020236474884,0.003441610610811985,0.0010081585468366258,0.009360446609139973,8108.633474185779,81445260.35602938,60699742919.76664,-4.236935056924661,-79.43786046157867,-19.390858459103093,-4.23693505692466,-1.2395603235028503,-4.236935057365957,-13.229988955444304,-79.43786046157867,-59.62279217628777,-69.70505233857526,-80.59042174485607,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
443,443.0,1573.0,17140860,410369.7330665071,0.3499961135814077,-13.54906500934513,3.558539595912672,-1.245817720022128,0.6071147504548794,4.415411006075193,6.6488852506699665,1.1209036593051656,0.6207019148907829,0.6999999790151424,0.27997020236474884,0.0034416106108119786,0.0010081585468366332,0.009360446609139973,0.0,0.6999999790151566,0.2799702023647489,0.0034416106108119794,0.0010081585468366334,0.009360446609139973,8005.862695738714,83416683.32854407,61642599083.17086,-4.202574667852545,-79.15004149270355,-98.99999999999999,-4.202574667852545,-1.2462977488901432,-4.202574668377149,-13.120527685037297,-79.15004149270355,-59.38459375722021,-69.43391138618512,-80.29227570358256,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
444,444.0,1573.0,17629762,488902.3576822976,0.3499961000989209,-13.559452125958193,3.5587386617969696,-1.2535801241168858,0.6011619033384813,4.423969656977327,6.653019257019029,1.1335589970908972,0.6206956362627419,0.699999976286608,0.2799702023647489,0.0034416106108119695,0.0010081585468366446,0.009360446609139973,0.0,0.6999999762866236,0.2799702023647489,0.003441610610811969,0.0010081585468366446,0.00936044660913997,7888.404008740017,85761945.15412526,62754276841.37259,-4.162845984444638,-78.81747949194599,-98.99999999999999,-4.162845984444638,-1.2541156570581145,-4.162845985085242,-12.994040843337755,-78.81747949194599,-59.10940949018729,-69.12065849714031,-79.94782655130257,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
445,445.0,1573.0,18019479,389717.32391755615,0.34999608964556195,-13.571493847139111,3.5588936109068934,-1.2596360489357532,0.5965592583615572,4.430645365264785,6.656243366854921,1.1434311651954325,0.6206936372635501,0.6999999739510957,0.2799702023647489,0.003441610610811959,0.001008158546836656,0.00936044660913997,0.0,0.6999999739511126,0.2799702023647489,0.00344161061081196,0.001008158546836656,0.009360446609139969,7797.984375297191,87637177.53892015,63635467809.65434,-4.1319216987894825,-78.55878527410326,-98.99999999999999,-4.1319216987894825,-1.2602192122701417,-4.131921699537762,-12.895641939802458,-78.55878527410326,-58.89538055372903,-68.87701289292026,-79.67991901024018,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
446,446.0,1573.0,18371661,352181.50055540074,0.34999608040115787,-13.580887619616155,3.5590310059908448,-1.2650041862653123,0.5925086996189382,4.436563071459182,6.659101092654505,1.1521829194206288,0.6206937456848051,0.6999999717032527,0.2799702023647489,0.0034416106108119487,0.0010081585468366685,0.00936044660913997,0.0,0.6999999717032706,0.2799702023647489,0.0034416106108119482,0.0010081585468366685,0.009360446609139973,7718.698515300153,89333706.89064687,64426919565.6712,-4.104555491465697,-78.3299792896557,-19.390858459103093,-4.104555491465697,-1.26563303674046,-4.104555492324184,-12.808606417539917,-78.3299792896557,-58.706102877228915,-68.6615375351755,-79.44298850721233,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
447,447.0,1573.0,18709864,338203.25972204696,0.34999607169226027,-13.58921460430743,3.5591604401051242,-1.2700670458229717,0.5887140943364474,4.442143656667477,6.661795714571148,1.1604363566633409,0.620695151820536,0.6999999694126773,0.2799702023647489,0.0034416106108119356,0.001008158546836683,0.00936044660913997,0.0,0.6999999694126963,0.2799702023647489,0.003441610610811935,0.001008158546836683,0.009360446609139969,7644.668129256809,90963778.3549375,65182380293.31918,-4.078788819834506,-78.11465371727208,-19.265919722494793,-4.0787888198345055,-1.2707421955064642,-4.078788820811471,-12.726694290160136,-78.11465371727208,-58.527996874188,-68.45877492557051,-79.22003796960968,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
448,448.0,1573.0,19044394,334529.34002122225,0.34999606323233623,-13.597067751065994,3.559285781839104,-1.274989053416809,0.5850496799004479,4.447567020699694,6.664414082620608,1.168457416869569,0.6206974034549793,0.6999999670127148,0.2799702023647489,0.0034416106108119213,0.0010081585468367004,0.00936044660913997,0.0,0.6999999670127351,0.2799702023647489,0.003441610610811921,0.0010081585468367004,0.00936044660913997,7573.403759307234,92576800.051887,65925314885.79763,-4.053786128307094,-77.90581231504171,-98.99999999999999,-4.053786128307094,-1.275712404042607,-4.053786129414548,-12.64724471844475,-77.90581231504171,-58.355272981685246,-68.26213470213183,-79.0038206803863,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
449,449.0,1573.0,19509714,465320.6926006414,0.3499960516698579,-13.604701435427168,3.5594548517348223,-1.2816779702913428,0.58010972735843,4.454932202809736,6.667969320297711,1.1793506723063807,0.6207013306144537,0.6999999634034585,0.27997020236474895,0.003441610610811894,0.0010081585468367312,0.00936044660913997,0.0,0.6999999634034806,0.279970202364749,0.003441610610811895,0.001008158546836731,0.00936044660913997,7477.685935318774,94814258.19589275,66948540757.83621,-4.019892005702318,-77.62286050437233,-19.867979713822756,-4.019892005702318,-1.282472238810499,-4.019892007014764,-12.539594960716547,-77.62286050437233,-58.121285283218405,-67.99574016867061,-78.71090653314667,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
450,450.0,1573.0,20064183,554469.1739693317,0.3499960382173124,-13.615072936183044,3.5596490473222864,-1.289436572432702,0.5744370663477657,4.463467570608287,6.67208839210055,1.1919753254245604,0.6207063191983673,0.6999999586965584,0.27997020236474895,0.003441610610811852,0.00100815854683678,0.009360446609139969,0.0,0.6999999586965827,0.27997020236474895,0.0034416106108118515,0.00100815854683678,0.009360446609139969,7368.272699385661,97476496.76936139,68155310519.949005,-3.980700992989566,-77.29591596685984,-19.0228816738085,-3.9807009929895654,-1.290321611282596,-3.980700994586497,-12.415199138812275,-77.29591596685984,-57.850961057694654,-67.6879657151147,-78.37249602716268,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
451,451.0,1573.0,20506289,442105.4372058326,0.34999602778389355,-13.627099213877347,3.5597995921630394,-1.295493245715306,0.5700501040357824,4.4701264103075395,6.6753010601035125,1.2018250948898141,0.6207098395102603,0.6999999546703789,0.27997020236474907,0.0034416106108118107,0.001008158546836829,0.00936044660913997,0.0,0.6999999546704051,0.27997020236474907,0.0034416106108118103,0.001008158546836829,0.00936044660913997,7284.027180270398,99606111.54297076,69112461520.6985,-3.950192215404448,-77.04156974932866,-98.99999999999999,-3.950192215404448,-1.296456113566775,-3.950192217264639,-12.31841897547533,-77.04156974932866,-57.640695230700906,-67.44856200114408,-78.10926412823247,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
452,452.0,1573.0,20905825,399535.9380617782,0.34999601855668044,-13.636485300536394,3.5599327045093703,-1.3008632695276539,0.5661894759721953,4.476028872055572,6.67814820982822,1.210556607174953,0.6207121157635761,0.699999950798523,0.27997020236474907,0.003441610610811764,0.0010081585468368825,0.009360446609139969,0.0,0.6999999507985512,0.2799702023647491,0.003441610610811764,0.0010081585468368825,0.009360446609139969,7210.15678423044,101533001.24255686,69972336096.48747,-3.9231970232958937,-76.81663899122572,-19.169009709486737,-3.9231970232958933,-1.3019007243211635,-3.9231970254247903,-12.232826735865755,-76.81663899122572,-57.454770989770644,-67.23686719557132,-77.87650067234769,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
453,453.0,1573.0,21289458,383633.4355645935,0.34999600986487694,-13.64480654949794,3.5600579468952867,-1.305927422595259,0.5625734488015657,4.48159398388157,6.680832153167838,1.2187895742150265,0.6207130399090806,0.6999999468567469,0.2799702023647492,0.0034416106108117106,0.0010081585468369448,0.00936044660913997,0.0,0.6999999468567768,0.2799702023647491,0.0034416106108117106,0.001008158546836945,0.009360446609139973,7141.194666470761,103384139.32919435,70793032429.50807,-3.897785683473355,-76.60501175537631,-98.99999999999999,-3.8977856834733555,-1.3070403899226617,-3.8977856858903595,-12.152292606914544,-76.60501175537631,-57.2798639620321,-67.03771167482974,-77.6575258669169,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
454,454.0,1573.0,21668882,379423.4216375564,0.3499960014223806,-13.652653253085907,3.5601792557147203,-1.3108495005878522,0.5590820832031267,4.48700128667598,6.683439569679572,1.2267894940643294,0.620712420324224,0.699999942730516,0.2799702023647492,0.0034416106108116473,0.001008158546837018,0.009360446609139969,0.0,0.6999999427305478,0.2799702023647492,0.0034416106108116477,0.0010081585468370183,0.00936044660913997,7074.819957149743,105215477.45110282,71599927624.48701,-3.873132621181233,-76.39979890975923,-19.265919722494793,-3.873132621181233,-1.3120410081644265,-3.8731326239147488,-12.074195413829404,-76.39979890975923,-57.110277543729346,-66.84460976675544,-77.44520842203377,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
455,455.0,1573.0,22196663,527781.3787323831,0.3499959898831969,-13.660278977237747,3.560343118288681,-1.3175369588954924,0.5543756168690382,4.494344180961003,6.68697969844242,1.2376536680092018,0.620708897133653,0.6999999365317767,0.27997020236474934,0.003441610610811536,0.0010081585468371486,0.00936044660913997,0.0,0.6999999365318113,0.2799702023647493,0.0034416106108115367,0.0010081585468371486,0.009360446609139973,6985.672445566397,107755268.71300298,72710984886.35342,-3.83971378990992,-76.12177724513863,-19.265919722494793,-3.83971378990992,-1.3188439143757256,-3.839713793139269,-11.96838309635127,-76.12177724513863,-56.88055258745766,-66.58302299930891,-77.15759325897474,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
456,456.0,1573.0,22825629,628965.692210977,0.34999597645588487,-13.670637875528667,3.560532067018289,-1.325290744883396,0.5489709077298143,4.502853745205984,6.691081426061524,1.2502450619524235,0.6207009423506062,0.6999999284571604,0.27997020236474945,0.0034416106108113593,0.0010081585468373541,0.00936044660913997,0.0,0.6999999284571984,0.27997020236474945,0.003441610610811359,0.001008158546837354,0.00936044660913997,6883.765075435726,110776351.53461081,74020803764.03767,-3.801069496575345,-75.80051144239239,-98.99999999999999,-3.801069496575345,-1.3267453082255185,-3.8010695004905157,-11.846103095757295,-75.80051144239239,-56.61513900014693,-66.28078723838433,-76.82528736131819,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
457,457.0,1573.0,23327230,501600.82325235376,0.349995966039625,-13.682646435308383,3.560679277940657,-1.3313412691514466,0.5447906507905831,4.509493100238431,6.694281081931558,1.2600702850156897,0.6206921780599618,0.6999999215556651,0.2799702023647496,0.003441610610811184,0.0010081585468375584,0.00936044660913997,0.0,0.6999999215557065,0.2799702023647496,0.0034416106108111845,0.0010081585468375584,0.009360446609139973,6805.288184978463,113192392.5665346,75059265102.91429,-3.770980562722925,-75.55053939582793,-19.08982846343911,-3.770980562722925,-1.332922281580496,-3.7709805672708456,-11.750952032412373,-75.55053939582793,-56.40865710688967,-66.04565121240404,-76.56675924336245,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
458,458.0,1573.0,23780699,453469.6741344214,0.34999595682385515,-13.692016630630121,3.560809702363401,-1.3367064391814172,0.5411108125304451,4.515379956523937,6.697117666124859,1.2687829645600206,0.6206829272354002,0.6999999149217873,0.2799702023647498,0.0034416106108109924,0.0010081585468377826,0.00936044660913997,0.0,0.6999999149218316,0.2799702023647498,0.0034416106108109915,0.0010081585468377824,0.00936044660913997,6736.454426178333,115378747.67294781,75992278547.45415,-3.7443472536780984,-75.32939917170788,-98.99999999999999,-3.7443472536780984,-1.3384085752982189,-3.74434725887041,-11.666770824045585,-75.32939917170788,-56.22601474832387,-65.83765725870401,-76.33807493717629,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
459,459.0,1573.0,24216291,435592.0507970879,0.34999594813915713,-13.700325223085123,3.560932386818385,-1.34176782897692,0.5376629967549896,4.520932073362919,6.699786734545287,1.277007039666336,0.6206732743795307,0.6999999081706039,0.27997020236475,0.0034416106108107708,0.001008158546838041,0.009360446609139973,0.0,0.6999999081706518,0.27997020236474995,0.0034416106108107708,0.0010081585468380413,0.009360446609139974,6672.172804517812,117479814.70017995,76883092812.55168,-3.719267442820726,-75.12127090939245,-18.78879846777513,-3.7192674428207257,-1.3435925511066031,-3.719267448702595,-11.587536436250026,-75.12127090939245,-56.054138633062756,-65.64192034786551,-76.1228695385244,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
460,460.0,1573.0,24647219,430928.158536077,0.34999593970110493,-13.708162665911889,3.5610510331046825,-1.3466888875782594,0.5343334057019744,4.526327706639042,6.702361001089376,1.2850199860165101,0.620663381951923,0.6999998259177863,0.2799702023647625,0.0034416106107938815,0.0010081585468577447,0.009360446609139973,0.0,0.6999999011245487,0.2799702023647502,0.0034416106108105127,0.0010081585468383416,0.009360446609139973,6610.290689247246,119558955.52999774,77759219671.45561,-3.6949310522136485,-74.91953559553946,-98.99999999999999,-3.6949310522136485,-1.3486410586207298,-3.6949310588513935,-11.510694815051494,-74.91953559553946,-55.88754387104649,-65.45221414601406,-75.9143148474456,0.0,0.0003227774986184608,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
461,461.0,1573.0,25246587,599367.0686781622,0.3499959281689268,-13.715781535916088,3.561211048317811,-1.3533740653329869,0.529846057479245,4.533652930936513,6.7058231597007945,1.2959345240263715,0.6206495726613547,0.6999997029263625,0.27997020236478415,0.0034416106107642455,0.00100815854689232,0.009360446609139973,0.0,0.6999998906575986,0.2799702023647506,0.0034416106108100817,0.001008158546838844,0.00936044660913997,6527.195734589708,122441849.43402606,78965439550.6645,-3.6619496785407857,-74.64689959401329,-18.721851678144517,-3.6619496785407852,-1.3555133960346362,-3.661949686358244,-11.40666842312306,-74.64689959401329,-55.66235934734797,-65.19587211405526,-75.63258359978882,0.0,0.001386836051510911,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
462,462.0,1573.0,25960822,714235.641982666,0.3499959147501725,-13.726129318664665,3.5613947980812726,-1.3611257736734734,0.5246943086670542,4.542139621680105,6.7097923861859385,1.30862851412896,0.6206338507669924,0.6999995436392908,0.2799702023648173,0.0034416106107181565,0.0010081585469460912,0.009360446609139973,0.0,0.6999998773152198,0.27997020236475106,0.003441610610809475,0.0010081585468395531,0.00936044660913997,6432.230723142321,125870775.97037096,80387541879.8429,-3.623823698139488,-74.33333359708503,-98.99999999999999,-3.6238236981394882,-1.3635041195637407,-3.6238237075792306,-11.286647867114738,-74.33333359708503,-55.4032921066239,-64.90112080004046,-75.3087839825134,0.0,0.003460130232844438,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
463,463.0,1573.0,26530525,569702.4800119059,0.34999590433842215,-13.738124364051579,3.5615371734190453,-1.3671774200946056,0.5207098338004074,4.548760756532848,6.712864297450692,1.3185629897567726,0.6206225160152633,0.6999994081102102,0.2799702023648494,0.0034416106106729886,0.0010081585469987858,0.00936044660913997,0.0,0.6999998662005174,0.2799702023647515,0.0034416106108089437,0.0010081585468401713,0.009360446609139967,6359.101540294625,128613662.00097907,81515534832.50758,-3.594142496374418,-74.09049384331776,-98.99999999999999,-3.594142496374418,-1.3697603347171965,-3.594142507301686,-11.193415222481981,-74.09049384331776,-55.20262383891431,-64.6729197480939,-75.05818504593249,0.0,0.006437353074031344,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
464,464.0,1573.0,27045554,515029.41342984396,0.3499958951266018,-13.74748657143934,3.5616630659508157,-1.3725430258526121,0.5172031861551258,4.554629920987393,6.715568425428762,1.327394167772177,0.6206137302738379,0.6999992784054193,0.27997020236488396,0.0034416106106240495,0.001008158547055882,0.009360446609139973,0.0,0.6999998558225807,0.27997020236475195,0.0034416106108084384,0.0010081585468407614,0.00936044660913997,6294.973171467903,131095346.22072549,82528884815.41763,-3.5678795880143377,-73.87669993351868,-98.99999999999999,-3.567879588014338,-1.3753216918079312,-3.5678796004468802,-11.111103960388762,-73.87669993351868,-55.02594108089073,-64.47207479565667,-74.83769217504764,0.0,0.008980990545453062,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
465,465.0,1573.0,27540253,494698.4914052686,0.3499958864459201,-13.75578675370935,3.561781779229759,-1.3776018326757848,0.5139186301534966,4.560163570154865,6.718101698455324,1.3357432911856921,0.6206069791538161,0.6999991469773283,0.27997020236492287,0.003441610610568354,0.0010081585471208591,0.00936044660913997,0.0,0.699999845426596,0.27997020236475245,0.003441610610807898,0.0010081585468413928,0.009360446609139973,6235.103169608537,133478983.33194815,83495827405.3825,-3.543159031253979,-73.67644847411786,-18.964889726830812,-3.5431590312539787,-1.380578391997873,-3.5431590452865285,-11.033806774208859,-73.67644847411786,-54.860447375244256,-64.28401216703465,-74.6312818722786,0.0,0.011435929461957173,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0,-9999.0,-1.0
